0.000000000000000000e+00,5.000000000000000000e+00
5.976786383382452160e-10,5.000000000000521361e+00
9.562858213411923042e-10,5.000000000000834888e+00
1.314893004344139496e-09,5.000000000001147527e+00
1.321752269818125204e-09,5.000000000001153744e+00
1.335470800766096620e-09,5.000000000001165290e+00
1.352755836875852220e-09,5.000000000001180389e+00
1.370040872985607820e-09,5.000000000001195488e+00
1.395968427150241323e-09,5.000000000001218581e+00
1.421895981314874826e-09,5.000000000001240785e+00
1.460787312561824978e-09,5.000000000001274536e+00
1.499678643808775130e-09,5.000000000001308287e+00
1.558015640679200460e-09,5.000000000001359801e+00
1.616352637549625791e-09,5.000000000001410427e+00
1.703858132855263580e-09,5.000000000001486811e+00
1.791363628160901369e-09,5.000000000001563194e+00
1.878869123466539365e-09,5.000000000001639577e+00
2.010127366424996152e-09,5.000000000001754152e+00
2.141385609383452940e-09,5.000000000001868727e+00
2.272643852341909727e-09,5.000000000001983302e+00
2.403902095300366514e-09,5.000000000002097877e+00
2.535160338258823301e-09,5.000000000002212452e+00
2.666418581217280089e-09,5.000000000002327027e+00
2.863305945654965476e-09,5.000000000002498446e+00
3.060193310092650864e-09,5.000000000002670753e+00
3.561974694881124408e-09,5.000000000003108624e+00
4.063756079669597953e-09,5.000000000003546496e+00
4.565537464458071497e-09,5.000000000003984368e+00
5.067318849246545042e-09,5.000000000004422240e+00
5.569100234035018586e-09,5.000000000004860112e+00
5.719634649471560898e-09,5.000000000004991563e+00
5.870169064908103209e-09,5.000000000005123013e+00
6.095970688062916263e-09,5.000000000005319301e+00
6.321772311217729317e-09,5.000000000005516476e+00
6.547573934372542371e-09,5.000000000005713652e+00
7.676582050146607639e-09,5.000000000006698642e+00
8.805590165920672907e-09,5.000000000007684520e+00
1.049910233958177164e-08,5.000000000009162449e+00
1.219261451324287037e-08,5.000000000010640377e+00
1.473288277373451846e-08,5.000000000012857271e+00
1.727315103422616656e-08,5.000000000015073276e+00
1.981850312059397731e-08,5.000000000017294610e+00
2.134571437241466442e-08,5.000000000018627766e+00
2.287292562423535153e-08,5.000000000019960034e+00
2.620653617207308756e-08,5.000000000022869706e+00
2.954014671991082358e-08,5.000000000025778490e+00
3.640411352109752050e-08,5.000000000031768366e+00
4.326808032228421742e-08,5.000000000037758241e+00
5.013204712347091435e-08,5.000000000043748116e+00
5.699601392465761127e-08,5.000000000049737992e+00
6.940778051571892613e-08,5.000000000060569327e+00
8.181954710678024099e-08,5.000000000071400663e+00
9.423131369784155584e-08,5.000000000082231999e+00
1.144361152372141048e-07,5.000000000099864117e+00
1.346409167765866538e-07,5.000000000117496235e+00
1.618718116635164940e-07,5.000000000141259449e+00
1.891027065504463343e-07,5.000000000165023550e+00
2.274713169409933532e-07,5.000000000198506100e+00
2.658399273315403986e-07,5.000000000231989539e+00
3.193866992602192613e-07,5.000000000278717494e+00
3.729334711888981241e-07,5.000000000325445448e+00
4.472591809777765981e-07,5.000000000390307342e+00
5.215848907666550722e-07,5.000000000455168347e+00
6.242214846175760600e-07,5.000000000544735812e+00
7.268580784684970477e-07,5.000000000634303277e+00
7.576490566237733017e-07,5.000000000661173338e+00
7.884400347790495557e-07,5.000000000688043400e+00
8.346265020119639366e-07,5.000000000728348937e+00
8.484824421818382297e-07,5.000000000740440598e+00
8.623383823517125228e-07,5.000000000752532259e+00
8.831222926065240155e-07,5.000000000770669750e+00
9.039062028613355081e-07,5.000000000788807242e+00
