0.000000000000000000e+00,2.000000000000000000e+01
5.976786383379683173e-10,1.999999999990428989e+01
9.562858213407493490e-10,1.999999999984687804e+01
1.314893004343530277e-09,1.999999999978946619e+01
1.321752269817457049e-09,1.999999999978835774e+01
1.335470800765310385e-09,1.999999999978616927e+01
1.352755836879725286e-09,1.999999999978339815e+01
1.370040872994140188e-09,1.999999999978062704e+01
1.395968427165762540e-09,1.999999999977647747e+01
1.421895981337384892e-09,1.999999999977232790e+01
1.460787312594818317e-09,1.999999999976610354e+01
1.499678643852251743e-09,1.999999999975987919e+01
1.558015640738401777e-09,1.999999999975054266e+01
1.616352637624551811e-09,1.999999999974120612e+01
1.703858132953777069e-09,1.999999999972719422e+01
1.791363628283002327e-09,1.999999999971318232e+01
1.878869123612227378e-09,1.999999999969917042e+01
2.010127366606065161e-09,1.999999999967815256e+01
2.141385609599902945e-09,1.999999999965713471e+01
2.272643852593740729e-09,1.999999999963611685e+01
2.403902095587578512e-09,1.999999999961509900e+01
2.535160338581416296e-09,1.999999999959408115e+01
2.666418581575254079e-09,1.999999999957306329e+01
2.863305946066010548e-09,1.999999999954154362e+01
3.060193310556767016e-09,1.999999999951002394e+01
3.561974694818670204e-09,1.999999999942967577e+01
4.063756079080573392e-09,1.999999999934932760e+01
4.565537463342476993e-09,1.999999999926897942e+01
5.067318847604380595e-09,1.999999999918863125e+01
5.569100231866284196e-09,1.999999999910828308e+01
5.719634647144854863e-09,1.999999999908419568e+01
5.870169062423425530e-09,1.999999999906010828e+01
6.095970685341281944e-09,1.999999999902395587e+01
6.321772308259138358e-09,1.999999999898780345e+01
6.547573931176994772e-09,1.999999999895165104e+01
7.676582045766277668e-09,1.999999999877086054e+01
8.805590160355560565e-09,1.999999999859007005e+01
1.049910233223948326e-08,1.999999999831888431e+01
1.219261450412340595e-08,1.999999999804769857e+01
1.473288276194929081e-08,1.999999999764094127e+01
1.727315101977517567e-08,1.999999999723418398e+01
1.981850310391565042e-08,1.999999999682660246e+01
2.134571435439993461e-08,1.999999999658206207e+01
2.287292560488421880e-08,1.999999999633752168e+01
2.620653614881009197e-08,1.999999999580370513e+01
2.954014669273596184e-08,1.999999999526988859e+01
3.640411348325180387e-08,1.999999999417077845e+01
4.326808027376764590e-08,1.999999999307166831e+01
5.013204706428348792e-08,1.999999999197255818e+01
5.699601385479932995e-08,1.999999999087344804e+01
6.940778041924597625e-08,1.999999998888598896e+01
8.181954698369261593e-08,1.999999998689852987e+01
9.423131354813925562e-08,1.999999998491107078e+01
1.144361150036460931e-07,1.999999998167574233e+01
1.346409164591529306e-07,1.999999997844041388e+01
1.618718112956279563e-07,1.999999997408002628e+01
1.891027061321029821e-07,1.999999996971963867e+01
2.274713164396594863e-07,1.999999996357578880e+01
2.658399267472159904e-07,1.999999995743193892e+01
3.193866985617210059e-07,1.999999994885766341e+01
3.729334703762260213e-07,1.999999994028338790e+01
4.472591800104695781e-07,1.999999992838185392e+01
5.215848896447131350e-07,1.999999991648031994e+01
6.242214832808427668e-07,1.999999990004545225e+01
7.268580769169723987e-07,1.999999988361058456e+01
7.576490550078112565e-07,1.999999987868011431e+01
7.884400330986501142e-07,1.999999987374964405e+01
8.346265002349084009e-07,1.999999986635394578e+01
8.484824403757858975e-07,1.999999986413523345e+01
8.623383805166633941e-07,1.999999986191652113e+01
8.831222907279796390e-07,1.999999985858845264e+01
9.039062009392958839e-07,1.999999985526038415e+01
9.101413740026907362e-07,1.999999985426195792e+01
9.163765470660855885e-07,1.999999985326353169e+01
9.257293066611779198e-07,1.999999985176590656e+01
